Date-Time,AIT,Dighi,Vishrantwadi,Dhanori,Lohegaon,Airport,Yerwada,Hyatt Pune,PVR Koregaon,Vimaan Nagar,Rajiv Gandhi Nagar,Deccan College,Bund Garden,RTO Pune,Pune Station
2018-02-14 22:00:00,1097,838,563,235,572,848,604,343,20,1319,1575,1514,1593,1340,1253
2018-02-14 23:00:00,1012,879,545,290,541,776,548,272,3,1221,1431,1596,1681,1357,1295
2018-02-15 00:00:00,1063,806,527,216,584,810,493,204,18,1241,1575,1566,1636,1344,1246
2018-02-15 01:00:00,1007,812,565,209,561,755,647,232,91,1339,1498,1500,1695,1362,1246
2018-02-15 02:00:00,1089,835,600,288,564,848,553,246,15,1277,1564,1577,1774,1310,1276
2018-02-15 03:00:00,1018,881,569,225,558,815,483,388,97,1400,1511,1522,1688,1330,1286
2018-02-15 04:00:00,1084,900,595,262,541,760,605,310,96,1215,1466,1579,1797,1371,1252
2018-02-15 05:00:00,1071,841,547,259,576,841,489,286,30,1353,1573,1567,1601,1349,1212
2018-02-15 06:00:00,1030,885,586,274,594,831,550,207,9,1337,1499,1561,1679,1337,1285
2018-02-15 07:00:00,1069,842,571,263,512,759,628,290,70,1240,1454,1540,1564,1384,1288
2018-02-15 08:00:00,1077,819,512,288,528,820,630,362,63,1213,1532,1569,1795,1381,1283
2018-02-15 09:00:00,1020,812,598,268,555,754,558,328,59,1359,1477,1564,1633,1316,1242
2018-02-15 10:00:00,1093,855,517,244,587,842,634,233,80,1326,1555,1571,1770,1382,1242
2018-02-15 11:00:00,1015,809,587,259,535,802,478,361,44,1255,1525,1510,1555,1301,1223
2018-02-15 12:00:00,1001,885,523,280,589,829,610,366,92,1343,1520,1512,1583,1382,1244
2018-02-15 13:00:00,1061,889,510,263,565,761,549,306,100,1202,1597,1580,1654,1349,1280
2018-02-15 14:00:00,1090,859,518,298,573,799,565,351,54,1383,1559,1601,1599,1353,1229
2018-02-15 15:00:00,1012,822,503,292,515,824,589,295,30,1215,1533,1515,1547,1353,1289
2018-02-15 16:00:00,1039,861,510,221,504,822,609,294,78,1203,1498,1593,1728,1302,1247
2018-02-15 17:00:00,1079,827,558,246,596,758,470,397,87,1316,1508,1530,1607,1364,1203
2018-02-15 18:00:00,1092,899,566,225,571,806,526,238,2,1314,1480,1560,1591,1368,1275
2018-02-15 19:00:00,1072,831,512,210,559,808,514,215,25,1258,1446,1583,1761,1331,1266
2018-02-15 20:00:00,1058,852,544,208,518,796,586,221,94,1255,1552,1564,1751,1399,1278
2018-02-15 21:00:00,1060,879,518,205,565,820,506,249,43,1381,1571,1563,1714,1378,1220
2018-02-15 22:00:00,1070,883,541,266,517,761,649,279,63,1396,1434,1505,1659,1401,1234
2018-02-15 23:00:00,1099,864,583,245,533,793,639,381,98,1393,1553,1551,1691,1312,1232
2018-02-16 00:00:00,1072,861,560,261,556,757,565,341,100,1321,1438,1565,1794,1305,1242
2018-02-16 01:00:00,1048,832,551,290,569,821,521,269,58,1355,1545,1563,1787,1362,1204
2018-02-16 02:00:00,1068,851,512,260,547,815,452,373,59,1255,1450,1510,1749,1389,1271
2018-02-16 03:00:00,1014,884,569,253,568,803,550,279,83,1352,1466,1535,1570,1334,1238
2018-02-16 04:00:00,1046,870,553,233,580,785,627,274,30,1358,1489,1544,1531,1362,1296
2018-02-16 05:00:00,1024,838,556,213,550,831,599,289,70,1400,1560,1550,1768,1333,1292
2018-02-16 06:00:00,1024,872,561,292,597,798,579,235,91,1249,1591,1537,1585,1348,1295
2018-02-16 07:00:00,1071,856,544,205,572,821,537,207,51,1260,1400,1558,1759,1304,1242
2018-02-16 08:00:00,1048,823,592,270,588,808,518,284,42,1382,1508,1554,1576,1350,1201
2018-02-16 09:00:00,1052,814,551,222,535,808,633,326,36,1269,1416,1553,1651,1389,1226
2018-02-16 10:00:00,1002,817,579,219,592,769,637,337,79,1348,1469,1561,1728,1357,1275
2018-02-16 11:00:00,1093,801,546,209,535,787,576,248,7,1225,1579,1501,1644,1344,1280
2018-02-16 12:00:00,1028,836,500,284,505,815,543,357,24,1377,1481,1582,1549,1362,1213
2018-02-16 13:00:00,1005,889,581,229,541,750,605,200,59,1366,1552,1516,1700,1357,1217
2018-02-16 14:00:00,1096,888,582,214,514,750,503,222,32,1311,1504,1583,1604,1315,1232
2018-02-16 15:00:00,1043,824,567,234,524,767,541,301,45,1301,1472,1587,1558,1399,1252
2018-02-16 16:00:00,1048,821,530,242,511,811,555,342,46,1249,1522,1575,1517,1341,1267
2018-02-16 17:00:00,1085,872,518,201,526,774,567,252,30,1248,1460,1504,1742,1332,1234
2018-02-16 18:00:00,1083,877,571,235,601,848,616,234,4,1398,1433,1576,1550,1397,1209
2018-02-16 19:00:00,1018,858,552,237,524,775,487,221,21,1391,1422,1525,1693,1399,1281
2018-02-16 20:00:00,1088,846,570,268,517,850,591,278,55,1342,1458,1523,1784,1379,1298
2018-02-16 21:00:00,1002,899,579,218,557,771,580,369,47,1368,1542,1592,1707,1300,1275
2018-02-16 22:00:00,1049,836,546,202,598,849,587,327,32,1265,1483,1544,1513,1381,1204
2018-02-16 23:00:00,1037,893,510,213,537,757,611,263,5,1261,1431,1577,1769,1310,1280
2018-02-17 00:00:00,1092,888,555,250,518,841,648,315,28,1245,1422,1588,1723,1325,1290
2018-02-17 01:00:00,1073,823,552,247,539,833,566,360,88,1245,1574,1521,1696,1389,1261
2018-02-17 02:00:00,1083,861,533,255,540,800,480,269,89,1304,1551,1546,1648,1320,1259
2018-02-17 03:00:00,1095,877,515,221,570,843,490,336,91,1330,1420,1537,1637,1325,1280
2018-02-17 04:00:00,1014,821,564,292,500,776,496,319,56,1228,1539,1511,1790,1397,1219
2018-02-17 05:00:00,1067,807,587,280,594,757,612,282,79,1225,1458,1515,1674,1328,1218
2018-02-17 06:00:00,1056,858,566,271,502,847,529,380,17,1283,1465,1598,1505,1377,1277
2018-02-17 07:00:00,1057,890,557,290,542,756,548,318,97,1377,1594,1573,1597,1391,1290
2018-02-17 08:00:00,1076,888,588,287,552,770,615,253,23,1375,1472,1570,1505,1307,1272
2018-02-17 09:00:00,1006,838,560,272,521,811,539,255,92,1310,1519,1535,1695,1334,1262
2018-02-17 10:00:00,1057,841,593,226,549,825,504,286,66,1260,1576,1591,1592,1361,1230
2018-02-17 11:00:00,1070,893,585,263,510,845,557,316,69,1339,1542,1510,1648,1333,1212
2018-02-17 12:00:00,1071,894,532,283,505,800,525,292,46,1378,1587,1567,1522,1400,1271
2018-02-17 13:00:00,1089,873,522,283,559,828,525,297,32,1301,1562,1531,1722,1371,1206
2018-02-17 14:00:00,1059,820,570,235,552,810,621,371,77,1253,1579,1558,1787,1345,1299
2018-02-17 15:00:00,1084,824,519,215,519,768,575,295,37,1377,1429,1592,1566,1348,1225
2018-02-17 16:00:00,1078,846,539,254,574,835,470,224,3,1380,1547,1583,1660,1322,1254
2018-02-17 17:00:00,1042,816,589,266,551,837,604,388,49,1369,1420,1525,1564,1381,1291
2018-02-17 18:00:00,1032,821,549,200,595,791,526,384,18,1305,1460,1523,1593,1303,1206
2018-02-17 19:00:00,1014,857,563,277,586,780,463,288,8,1213,1417,1583,1691,1342,1235
2018-02-17 20:00:00,1061,860,549,283,566,840,616,284,101,1276,1593,1576,1708,1368,1262
2018-02-17 21:00:00,1044,896,566,211,545,763,482,294,89,1241,1552,1596,1558,1344,1280
2018-02-17 22:00:00,1027,855,508,244,526,775,559,388,42,1315,1436,1601,1711,1363,1228
2018-02-17 23:00:00,1026,870,595,287,529,821,523,324,63,1287,1437,1542,1704,1396,1298
2018-02-18 00:00:00,1086,827,554,285,504,800,537,331,90,1226,1557,1539,1705,1302,1233
2018-02-18 01:00:00,1001,885,506,240,575,828,530,259,70,1236,1556,1584,1649,1345,1248
2018-02-18 02:00:00,1020,803,542,252,565,753,511,209,15,1365,1416,1531,1600,1301,1282
2018-02-18 03:00:00,1052,877,583,234,542,841,531,381,50,1309,1547,1528,1609,1377,1271
2018-02-18 04:00:00,1030,819,519,257,564,845,574,365,15,1370,1537,1532,1591,1337,1257
2018-02-18 05:00:00,1038,839,538,257,526,829,457,309,63,1326,1573,1501,1658,1346,1292
2018-02-18 06:00:00,1082,871,548,299,510,788,552,203,94,1232,1600,1507,1783,1363,1284
2018-02-18 07:00:00,1008,871,527,247,552,827,645,324,30,1342,1415,1540,1757,1395,1272
2018-02-18 08:00:00,1095,825,583,214,596,822,482,200,80,1359,1447,1542,1529,1330,1288
2018-02-18 09:00:00,1022,863,574,244,583,770,580,285,87,1309,1566,1508,1679,1343,1254
2018-02-18 10:00:00,1055,820,600,280,573,772,534,267,52,1245,1458,1538,1744,1321,1286
2018-02-18 11:00:00,1011,828,584,208,576,805,456,206,10,1320,1444,1503,1611,1316,1228
2018-02-18 12:00:00,1080,866,558,265,562,761,607,223,68,1395,1431,1559,1526,1300,1201
2018-02-18 13:00:00,1081,855,505,286,545,786,482,309,77,1320,1494,1572,1635,1328,1218
2018-02-18 14:00:00,1066,806,559,289,504,814,565,260,38,1394,1477,1569,1573,1350,1219
2018-02-18 15:00:00,1061,892,580,266,557,838,450,340,77,1268,1551,1595,1793,1386,1288
2018-02-18 16:00:00,1017,818,523,261,539,835,568,338,41,1248,1548,1563,1698,1339,1220
2018-02-18 17:00:00,1023,837,525,221,587,808,456,248,69,1253,1434,1590,1751,1343,1301
2018-02-18 18:00:00,1072,821,504,207,561,819,492,200,35,1242,1581,1584,1610,1309,1270
2018-02-18 19:00:00,1006,843,532,228,534,801,487,251,20,1399,1417,1530,1787,1392,1258
2018-02-18 20:00:00,1059,806,599,272,558,799,646,273,79,1394,1578,1556,1731,1377,1206
2018-02-18 21:00:00,1058,860,586,288,553,812,531,267,28,1356,1554,1539,1657,1372,1295
2018-02-18 22:00:00,1028,827,530,284,502,755,521,288,55,1372,1519,1512,1606,1320,1250
2018-02-18 23:00:00,1054,832,589,211,514,790,592,214,37,1389,1502,1574,1562,1350,1300
2018-02-19 00:00:00,1065,878,510,210,535,798,592,215,27,1242,1427,1570,1690,1369,1259
2018-02-19 01:00:00,1078,821,558,270,576,828,616,366,40,1316,1581,1524,1778,1356,1231
2018-02-19 02:00:00,1025,889,566,203,526,786,506,370,70,1317,1420,1509,1697,1348,1243
2018-02-19 03:00:00,1026,894,590,258,520,795,501,276,31,1322,1430,1520,1516,1390,1295
2018-02-19 04:00:00,1096,882,507,295,520,786,497,245,9,1364,1525,1530,1569,1371,1206
2018-02-19 05:00:00,1079,827,510,221,567,792,618,348,32,1357,1539,1511,1538,1375,1229
2018-02-19 06:00:00,1020,863,525,301,589,814,577,349,66,1277,1405,1539,1572,1396,1282
2018-02-19 07:00:00,1081,874,503,207,583,790,595,323,23,1218,1598,1557,1603,1356,1258
2018-02-19 08:00:00,1015,812,515,235,594,816,460,350,1,1223,1538,1574,1520,1347,1290
2018-02-19 09:00:00,1052,844,502,254,599,820,558,350,85,1393,1517,1560,1746,1363,1206
2018-02-19 10:00:00,1048,807,510,208,569,763,585,230,60,1239,1549,1513,1611,1309,1246
2018-02-19 11:00:00,1075,811,538,219,500,760,458,338,47,1216,1579,1548,1704,1324,1206
2018-02-19 12:00:00,1008,813,547,226,583,766,484,258,35,1252,1424,1553,1504,1348,1301
2018-02-19 13:00:00,1052,862,571,227,586,821,568,304,27,1382,1412,1578,1639,1344,1224
2018-02-19 14:00:00,1072,863,600,285,521,831,497,386,74,1233,1428,1552,1750,1363,1217
2018-02-19 15:00:00,1007,813,598,209,582,817,485,290,89,1384,1505,1580,1663,1312,1251
2018-02-19 16:00:00,1029,838,546,221,593,842,470,229,67,1278,1425,1513,1583,1399,1210
2018-02-19 17:00:00,1018,823,576,282,551,757,644,297,81,1318,1463,1571,1500,1337,1274
2018-02-19 18:00:00,1034,861,545,263,598,778,467,362,26,1271,1447,1568,1689,1333,1267
2018-02-19 19:00:00,1096,840,504,209,596,817,608,208,1,1257,1575,1549,1632,1365,1279
2018-02-19 20:00:00,1086,847,544,246,515,780,519,229,53,1400,1533,1573,1582,1320,1224
2018-02-19 21:00:00,1024,812,521,205,521,800,490,380,7,1393,1535,1561,1721,1374,1274
2018-02-19 22:00:00,1082,827,557,257,517,813,605,337,23,1299,1426,1536,1711,1320,1242
2018-02-19 23:00:00,1051,854,565,207,570,823,566,391,63,1275,1582,1527,1591,1314,1263
2018-02-20 00:00:00,1013,871,560,267,523,789,611,251,91,1228,1457,1571,1749,1303,1206
2018-02-20 01:00:00,1040,872,538,221,559,761,603,377,99,1364,1466,1519,1551,1305,1277
2018-02-20 02:00:00,1052,864,586,257,572,805,637,356,55,1349,1526,1539,1519,1361,1286
2018-02-20 03:00:00,1091,801,550,205,541,772,598,244,2,1212,1416,1569,1584,1356,1232
2018-02-20 04:00:00,1022,847,573,205,532,830,491,260,86,1295,1465,1559,1529,1333,1271
2018-02-20 05:00:00,1068,885,536,221,566,788,463,336,11,1363,1572,1546,1641,1357,1202
2018-02-20 06:00:00,1074,876,555,231,580,794,568,316,33,1257,1441,1519,1782,1313,1271
2018-02-20 07:00:00,1060,892,557,201,545,781,547,363,77,1242,1465,1568,1546,1367,1281
2018-02-20 08:00:00,1050,893,547,207,576,771,520,279,75,1239,1484,1601,1565,1315,1216
2018-02-20 09:00:00,1030,856,560,294,568,801,526,253,28,1374,1424,1505,1509,1360,1219
2018-02-20 10:00:00,1031,808,595,289,553,785,590,343,54,1345,1501,1568,1791,1351,1212
2018-02-20 11:00:00,1004,812,501,256,569,808,582,278,49,1379,1410,1535,1586,1314,1291
2018-02-20 12:00:00,1077,844,600,247,588,821,635,309,22,1289,1405,1597,1565,1306,1241
2018-02-20 13:00:00,1088,816,590,286,534,842,614,368,21,1329,1541,1534,1687,1312,1247
2018-02-20 14:00:00,1049,823,591,222,502,817,488,294,84,1236,1531,1574,1574,1349,1272
2018-02-20 15:00:00,1042,894,567,269,522,830,602,268,78,1343,1440,1572,1580,1344,1256
2018-02-20 16:00:00,1072,861,522,251,535,800,452,355,61,1392,1566,1520,1710,1362,1220
2018-02-20 17:00:00,1036,873,534,265,560,782,472,237,83,1235,1429,1528,1542,1362,1202
2018-02-20 18:00:00,1060,805,539,276,529,806,499,304,41,1397,1510,1540,1510,1399,1242
2018-02-20 19:00:00,1024,874,545,240,548,757,607,336,97,1315,1419,1571,1508,1384,1228
2018-02-20 20:00:00,1031,888,600,264,585,785,632,353,15,1257,1493,1556,1742,1310,1232
2018-02-20 21:00:00,1025,877,525,269,515,795,641,356,26,1274,1417,1549,1722,1397,1235
2018-02-20 22:00:00,1088,845,536,241,600,769,492,258,92,1253,1474,1529,1768,1307,1272
2018-02-20 23:00:00,1023,900,512,208,537,823,636,322,18,1346,1499,1506,1642,1387,1237
2018-02-21 00:00:00,1083,845,535,248,578,791,508,322,34,1376,1454,1519,1572,1339,1256
2018-02-21 01:00:00,1085,806,535,269,544,766,471,305,28,1229,1467,1505,1756,1321,1216
2018-02-21 02:00:00,1045,893,503,275,601,793,527,369,48,1384,1459,1565,1657,1392,1209
2018-02-21 03:00:00,1085,857,598,282,533,787,649,315,28,1271,1563,1516,1514,1350,1223
2018-02-21 04:00:00,1094,848,517,250,551,791,450,266,21,1201,1467,1576,1556,1344,1255
2018-02-21 05:00:00,1009,803,600,283,598,836,458,308,1,1328,1573,1568,1726,1326,1208
2018-02-21 06:00:00,1079,861,551,266,556,832,454,366,13,1292,1578,1524,1697,1338,1204
2018-02-21 07:00:00,1050,881,531,214,520,782,468,254,78,1357,1418,1521,1570,1381,1218
2018-02-21 08:00:00,1093,826,513,234,514,766,612,328,47,1287,1510,1553,1801,1352,1237
2018-02-21 09:00:00,1066,889,565,246,556,817,471,320,95,1321,1502,1522,1690,1363,1253
2018-02-21 10:00:00,1005,857,543,240,504,792,570,227,55,1281,1466,1583,1787,1313,1208
2018-02-21 11:00:00,1027,827,508,255,559,763,546,278,76,1222,1535,1578,1592,1333,1268
2018-02-21 12:00:00,1074,898,594,231,523,843,540,381,59,1200,1430,1596,1658,1306,1242
2018-02-21 13:00:00,1002,850,523,201,570,775,496,361,69,1398,1492,1513,1575,1397,1275
2018-02-21 14:00:00,1095,846,559,229,525,765,601,286,52,1378,1539,1584,1539,1377,1244
2018-02-21 15:00:00,1011,803,542,244,544,821,451,302,92,1358,1411,1528,1500,1360,1223
2018-02-21 16:00:00,1029,813,539,287,512,823,508,311,47,1224,1442,1525,1521,1319,1237
2018-02-21 17:00:00,1000,891,542,298,508,782,514,200,28,1369,1460,1565,1516,1367,1294
2018-02-21 18:00:00,1008,849,569,224,531,775,459,275,16,1387,1488,1577,1573,1310,1227
2018-02-21 19:00:00,1099,824,504,252,586,777,573,357,3,1244,1580,1510,1557,1369,1290
2018-02-21 20:00:00,1094,842,581,211,590,806,640,378,65,1220,1438,1553,1546,1321,1270
2018-02-21 21:00:00,1050,871,535,234,504,814,579,272,93,1208,1411,1581,1586,1317,1257
2018-02-21 22:00:00,1006,854,552,206,511,764,475,297,61,1354,1502,1557,1672,1342,1296
2018-02-21 23:00:00,1058,855,550,282,563,786,585,261,99,1340,1525,1541,1694,1397,1238
2018-02-22 00:00:00,1072,820,551,273,527,795,586,235,79,1228,1437,1576,1767,1317,1242
2018-02-22 01:00:00,1007,814,508,231,559,772,598,271,17,1273,1535,1519,1565,1395,1252
2018-02-22 02:00:00,1092,857,507,232,584,782,642,209,89,1300,1466,1516,1702,1303,1256
2018-02-22 03:00:00,1084,859,533,299,548,755,573,277,60,1201,1500,1582,1730,1304,1287
2018-02-22 04:00:00,1039,881,542,264,510,812,485,307,84,1242,1591,1521,1558,1387,1257
2018-02-22 05:00:00,1040,856,521,230,506,793,509,317,16,1218,1554,1581,1699,1342,1202
2018-02-22 06:00:00,1041,823,503,237,545,846,474,210,43,1257,1542,1506,1515,1344,1208
2018-02-22 07:00:00,1021,829,530,256,596,780,573,344,61,1211,1595,1510,1522,1385,1291
2018-02-22 08:00:00,1066,808,513,213,521,801,469,288,72,1385,1561,1566,1729,1357,1300
2018-02-22 09:00:00,1081,857,588,208,511,777,600,220,63,1272,1467,1515,1651,1332,1217
2018-02-22 10:00:00,1097,874,522,236,529,757,555,289,48,1331,1547,1548,1796,1324,1274
2018-02-22 11:00:00,1003,872,512,282,601,780,592,320,4,1338,1426,1511,1643,1330,1289
2018-02-22 12:00:00,1054,846,517,222,545,770,649,314,74,1264,1566,1578,1555,1396,1300
2018-02-22 13:00:00,1012,834,579,280,524,798,635,391,99,1343,1474,1542,1595,1307,1250
2018-02-22 14:00:00,1040,870,579,283,571,766,614,353,5,1274,1527,1566,1643,1303,1290
2018-02-22 15:00:00,1008,815,520,235,575,754,474,298,56,1289,1526,1588,1670,1302,1222
2018-02-22 16:00:00,1004,815,521,216,546,778,619,304,40,1328,1573,1554,1563,1319,1245
2018-02-22 17:00:00,1050,831,578,296,588,779,488,237,10,1322,1587,1544,1700,1395,1251
2018-02-22 18:00:00,1030,862,570,205,597,759,550,364,93,1255,1568,1502,1730,1391,1232
2018-02-22 19:00:00,1013,857,519,288,512,790,512,273,3,1374,1406,1525,1730,1381,1213
2018-02-22 20:00:00,1008,802,500,228,585,841,538,218,90,1320,1465,1513,1748,1323,1297
2018-02-22 21:00:00,1035,866,503,226,563,833,539,311,84,1321,1503,1516,1596,1305,1202
2018-02-22 22:00:00,1094,892,591,203,578,758,453,215,39,1296,1440,1515,1725,1348,1266
2018-02-22 23:00:00,1090,852,520,237,510,771,575,253,69,1346,1552,1509,1697,1389,1286
2018-02-23 00:00:00,1016,899,588,246,594,834,607,357,18,1389,1575,1571,1569,1305,1288
2018-02-23 01:00:00,1047,871,519,286,599,757,580,391,90,1204,1453,1549,1565,1364,1271
2018-02-23 02:00:00,1045,825,532,273,593,815,608,327,99,1285,1421,1536,1512,1332,1266
2018-02-23 03:00:00,1076,876,552,242,585,802,556,384,96,1201,1499,1577,1732,1393,1227
2018-02-23 04:00:00,1021,811,541,227,523,787,600,293,71,1246,1563,1578,1583,1314,1218
2018-02-23 05:00:00,1066,845,552,237,593,813,497,381,39,1201,1448,1565,1542,1334,1236
2018-02-23 06:00:00,1006,823,527,212,599,836,523,327,17,1340,1513,1593,1785,1386,1282
2018-02-23 07:00:00,1051,847,554,254,598,758,532,269,10,1331,1412,1573,1605,1358,1296
2018-02-23 08:00:00,1079,860,503,223,575,805,547,368,43,1299,1441,1550,1595,1334,1202
2018-02-23 09:00:00,1046,836,509,277,535,845,639,225,51,1350,1539,1530,1540,1300,1233
2018-02-23 10:00:00,1073,822,515,225,563,833,476,369,89,1379,1557,1511,1516,1352,1239
2018-02-23 11:00:00,1095,889,598,206,590,845,520,287,92,1351,1462,1564,1665,1397,1298
2018-02-23 12:00:00,1100,808,571,206,578,754,594,364,30,1264,1425,1599,1603,1347,1291
2018-02-23 13:00:00,1020,880,521,287,527,821,481,222,55,1291,1584,1502,1562,1401,1274
2018-02-23 14:00:00,1054,860,505,218,559,760,593,222,30,1351,1582,1561,1752,1310,1249
2018-02-23 15:00:00,1085,809,548,249,560,847,606,375,66,1211,1570,1584,1649,1390,1211
2018-02-23 16:00:00,1069,874,502,260,509,850,453,261,48,1349,1600,1522,1552,1333,1292
2018-02-23 17:00:00,1032,861,529,281,520,806,576,294,26,1285,1447,1504,1648,1388,1271
2018-02-23 18:00:00,1094,870,526,283,582,802,614,202,25,1383,1564,1550,1630,1396,1255
2018-02-23 19:00:00,1056,833,551,211,536,823,527,399,89,1336,1557,1590,1555,1395,1249
2018-02-23 20:00:00,1059,855,516,290,503,808,649,394,89,1345,1564,1583,1628,1332,1275
2018-02-23 21:00:00,1041,884,588,256,589,798,647,377,42,1271,1439,1545,1627,1354,1227
2018-02-23 22:00:00,1038,872,518,218,599,850,639,392,101,1231,1446,1556,1777,1390,1258
2018-02-23 23:00:00,1049,865,581,284,559,765,507,332,4,1208,1497,1547,1530,1323,1234
2018-02-24 00:00:00,1072,836,506,200,574,757,594,272,16,1275,1515,1501,1711,1340,1235
2018-02-24 01:00:00,1037,839,522,238,554,772,546,347,8,1298,1590,1599,1673,1358,1262
2018-02-24 02:00:00,1016,800,557,229,506,755,643,323,8,1339,1514,1587,1529,1315,1238
2018-02-24 03:00:00,1014,870,537,218,590,785,454,255,37,1339,1433,1586,1696,1398,1239
2018-02-24 04:00:00,1080,826,589,254,504,848,519,244,34,1264,1440,1505,1774,1362,1253
2018-02-24 05:00:00,1058,826,533,287,504,772,493,240,91,1272,1598,1526,1782,1351,1281
2018-02-24 06:00:00,1088,831,522,216,520,850,613,256,87,1393,1491,1600,1754,1333,1300
2018-02-24 07:00:00,1024,844,502,261,522,847,618,338,74,1341,1421,1512,1632,1389,1277
2018-02-24 08:00:00,1081,878,549,282,510,802,593,297,50,1366,1494,1526,1562,1340,1297
2018-02-24 09:00:00,1060,854,557,222,583,815,607,206,40,1332,1453,1554,1596,1378,1280
2018-02-24 10:00:00,1021,806,543,299,601,836,599,360,22,1226,1563,1559,1634,1318,1203
2018-02-24 11:00:00,1099,807,555,294,535,786,558,269,40,1237,1487,1544,1692,1358,1259
2018-02-24 12:00:00,1026,895,557,290,595,825,499,359,35,1208,1455,1530,1740,1376,1291
2018-02-24 13:00:00,1038,879,508,299,571,818,630,321,45,1392,1491,1509,1575,1321,1261
2018-02-24 14:00:00,1059,802,553,240,505,775,516,271,97,1393,1493,1505,1732,1329,1300
2018-02-24 15:00:00,1007,875,594,263,521,767,457,340,92,1394,1512,1556,1611,1315,1238
2018-02-24 16:00:00,1029,809,539,263,511,780,522,381,17,1337,1528,1576,1596,1341,1201
2018-02-24 17:00:00,1018,803,574,239,564,821,603,386,80,1351,1571,1511,1576,1393,1257
2018-02-24 18:00:00,1012,836,549,224,539,815,533,221,25,1305,1514,1530,1660,1325,1212
2018-02-24 19:00:00,1078,859,549,208,552,758,608,378,65,1287,1474,1504,1599,1365,1294
2018-02-24 20:00:00,1052,883,533,267,546,770,629,240,92,1233,1579,1598,1769,1398,1288
2018-02-24 21:00:00,1010,844,517,278,541,753,541,235,49,1360,1578,1507,1539,1327,1281
2018-02-24 22:00:00,1073,874,532,300,543,830,650,246,1,1291,1540,1541,1632,1384,1297
2018-02-24 23:00:00,1038,826,538,218,509,833,626,385,19,1397,1465,1556,1517,1380,1206
2018-02-25 00:00:00,1053,874,588,267,575,753,621,334,45,1226,1429,1542,1557,1353,1240
2018-02-25 01:00:00,1087,898,522,257,544,753,639,302,8,1310,1546,1528,1754,1327,1227
2018-02-25 02:00:00,1051,830,546,204,541,756,539,213,18,1284,1525,1589,1623,1374,1206
2018-02-25 03:00:00,1031,886,598,251,523,751,587,217,10,1373,1480,1572,1505,1395,1207
2018-02-25 04:00:00,1064,882,502,205,587,764,542,273,30,1382,1552,1571,1776,1379,1216
2018-02-25 05:00:00,1028,887,597,233,514,780,551,266,78,1345,1583,1503,1501,1305,1295
2018-02-25 06:00:00,1002,894,520,239,594,804,545,365,2,1275,1540,1551,1776,1334,1248
2018-02-25 07:00:00,1072,861,517,201,545,756,647,199,28,1381,1520,1520,1728,1365,1203
2018-02-25 08:00:00,1094,899,552,269,528,785,476,208,76,1340,1529,1567,1725,1310,1271
2018-02-25 09:00:00,1010,818,577,201,553,803,475,359,82,1253,1519,1577,1765,1318,1252
2018-02-25 10:00:00,1018,857,563,289,587,767,564,213,68,1342,1419,1543,1618,1389,1269
2018-02-25 11:00:00,1041,818,590,208,557,847,644,275,71,1393,1573,1557,1722,1338,1213
2018-02-25 12:00:00,1053,900,549,266,560,774,460,238,88,1271,1424,1587,1645,1304,1216
2018-02-25 13:00:00,1084,846,533,277,586,838,528,385,85,1362,1570,1530,1507,1356,1235
2018-02-25 14:00:00,1079,823,540,212,513,822,514,292,79,1264,1599,1586,1778,1376,1213
2018-02-25 15:00:00,1075,829,598,202,527,806,451,310,16,1328,1521,1519,1762,1398,1240
2018-02-25 16:00:00,1084,860,544,244,544,798,553,309,12,1263,1456,1512,1508,1363,1248
2018-02-25 17:00:00,1021,826,520,298,601,848,472,392,24,1301,1420,1534,1695,1367,1297
2018-02-25 18:00:00,1081,839,581,287,522,804,589,241,42,1379,1460,1550,1575,1334,1271
2018-02-25 19:00:00,1018,891,528,204,590,837,573,393,64,1222,1486,1582,1597,1353,1209
2018-02-25 20:00:00,1011,851,574,300,537,759,538,222,57,1217,1569,1507,1552,1372,1275
2018-02-25 21:00:00,1038,808,533,211,573,815,528,364,7,1305,1585,1582,1524,1329,1211
2018-02-25 22:00:00,1090,888,523,291,532,805,569,363,25,1317,1461,1514,1791,1397,1252
2018-02-25 23:00:00,1055,882,580,246,596,752,512,307,25,1327,1467,1510,1672,1358,1220
2018-02-26 00:00:00,1054,804,561,299,572,769,502,209,22,1334,1561,1557,1704,1353,1210
2018-02-26 01:00:00,1057,826,582,278,553,811,488,340,73,1202,1457,1525,1748,1321,1210
2018-02-26 02:00:00,1090,860,502,278,588,825,534,203,47,1399,1447,1505,1512,1386,1219
2018-02-26 03:00:00,1000,866,553,280,525,818,545,226,57,1230,1441,1519,1649,1384,1237
2018-02-26 04:00:00,1065,869,545,299,561,827,490,348,24,1343,1600,1517,1779,1394,1280
2018-02-26 05:00:00,1064,879,543,254,577,835,522,382,100,1382,1504,1530,1654,1336,1268
2018-02-26 06:00:00,1082,823,545,213,596,848,517,253,36,1297,1535,1590,1619,1323,1242
2018-02-26 07:00:00,1048,876,561,301,517,760,526,333,64,1378,1487,1549,1516,1367,1257
2018-02-26 08:00:00,1018,851,533,255,519,768,463,316,84,1266,1453,1563,1500,1347,1269
2018-02-26 09:00:00,1020,881,519,274,526,850,545,344,82,1290,1594,1508,1669,1360,1223
2018-02-26 10:00:00,1062,864,526,214,521,848,573,381,59,1330,1522,1593,1693,1312,1232
